customer_id,customer_name,email,phone,city,loyalty_status,start_date,end_date,current_flag
CUST00099,Divya Bose,divya.bose99@gmail.com,+916234026666,Mumbai,Gold,2025-01-11,2025-03-06,N
CUST00779,Gayathri Subramanian,gayathri.subramanian779@yahoo.com,+917807574572,Mumbai,Silver,2025-03-30,,Y
CUST00657,Ishaan Gupta,ishaan.gupta657@rediffmail.com,+916960661956,,Silver,2025-01-18,,Y
CUST00757,Divya Mehta,,+917305954112,Hyderabad,Silver,2025-01-11,,Y
CUST00373,Harsha Khan,harsha.khan373@yahoo.com,,Bangalore,Silver,2025-01-16,,Y
CUST01048,Vikram Joshi,vikram.joshi1048@rediffmail.com,+917943159188,Bangalore,Bronze,2025-02-15,,Y
CUST00345,Sneha Reddy,sneha.reddy345@gmail.com,+917855227372,,Silver,2025-02-15,,Y
CUST01064,Sai Das,sai.das1064@rediffmail.com,,Hyderabad,Gold,2024-12-27,,Y
CUST00114,Arjun Chopra,,,Chennai,Gold,2025-01-21,2025-03-06,N
CUST00211,Saanvi Das,,+916565515185,Chennai,Silver,2025-01-10,2025-02-28,N
CUST00799,Gayathri Bose,gayathri.bose799@yahoo.com,+917823049481,Chennai,Bronze,2025-02-18,,Y
CUST00587,Priya Shetty,priya.shetty587@yahoo.com,+918050400498,Hyderabad,Silver,2025-01-31,,Y
CUST00647,Nandini Kulkarni,nandini.kulkarni647@outlook.com,+917034515441,Bangalore,Gold,2025-01-09,2025-02-20,N
CUST00468,Arun Shetty,arun.shetty468@rediffmail.com,,Mumbai,Bronze,2025-01-20,,Y
CUST00304,Myra Kumar,,+917072835567,Bangalore,Platinum,2024-12-27,,Y
CUST00572,Aditya Kulkarni,,+919941500916,,Silver,2025-01-21,,Y
CUST00905,Sai Gupta,,+919475757951,Bangalore,Platinum,2025-02-20,,Y
CUST00863,Madhavi Sharma,madhavi.sharma863@outlook.com,+918229979097,Chennai,Platinum,2025-02-15,,Y
CUST00391,Rahul Menon,rahul.menon391@gmail.com,+916026308799,Bangalore,Bronze,2025-01-07,,Y
CUST00432,Navya Sharma,navya.sharma432@gmail.com,,Bangalore,Silver,2025-01-28,,Y
CUST00975,Vivaan Patel,vivaan.patel975@outlook.com,+917719192016,Chennai,Bronze,2024-12-29,,Y
CUST00979,Aadhya Deshmukh,aadhya.deshmukh979@yahoo.com,+917278773515,Mumbai,Platinum,2025-01-24,,Y
CUST01009,Swetha Sharma,swetha.sharma1009@yahoo.com,+916030788825,Bangalore,Bronze,2025-03-16,,Y
CUST00101,Arjun Krishnan,arjun.krishnan101@yahoo.com,,Chennai,Bronze,2025-03-09,,Y
CUST00543,Kavya Shetty,kavya.shetty543@outlook.com,+917925996701,Chennai,Silver,2025-01-01,,Y
CUST00703,Sneha Patel,sneha.patel703@gmail.com,+918540372646,Hyderabad,Silver,2024-12-21,,Y
CUST00616,Lakshmi Khan,lakshmi.khan616@yahoo.com,+919643817182,Chennai,Silver,2025-02-28,,Y
CUST00928,Gayathri Gupta,gayathri.gupta928@rediffmail.com,+919094643627,Chennai,Platinum,2024-12-31,,Y
CUST01127,Arjun Menon,,,Bangalore,Platinum,2024-12-24,,Y
CUST00904,Pranav Naidu,pranav.naidu904@yahoo.com,+918852299601,Bangalore,Silver,2025-03-10,,Y
CUST01086,Harsha Rao,harsha.rao1086@yahoo.com,,Mumbai,Platinum,2025-01-04,,Y
CUST00316,Ira Krishnan,ira.krishnan316@outlook.com,,Bangalore,Gold,2025-03-06,,Y
CUST00337,Navya Joshi,navya.joshi337@yahoo.com,,Hyderabad,Gold,2024-12-25,,Y
CUST00809,Rahul Bose,rahul.bose809@outlook.com,+916247203397,Bangalore,Bronze,2025-01-06,2025-02-20,N
CUST01110,Aadhya Krishnan,,+918953147885,Chennai,Platinum,2025-04-13,,Y
CUST00478,Swetha Krishnan,swetha.krishnan478@rediffmail.com,+916221913128,,Silver,2025-01-30,,Y
CUST00198,Reyansh Subramanian,,+918732794801,,Silver,2025-01-05,,Y
CUST00825,Meera Deshmukh,meera.deshmukh825@rediffmail.com,+918920321175,Bangalore,Gold,2025-02-26,2025-04-25,N
CUST00120,Rohan Patel,,,Hyderabad,Platinum,2025-05-03,,Y
CUST00871,Pranav Singh,pranav.singh871@gmail.com,+918020267459,Mumbai,Gold,2025-02-02,,Y
CUST00939,Aditya Kulkarni,,+918968065674,,Gold,2025-01-17,2025-02-19,N
CUST00256,Manoj Das,manoj.das256@rediffmail.com,+917484016150,,Silver,2025-01-10,,Y
CUST00035,Swetha Gupta,swetha.gupta35@gmail.com,,Hyderabad,Bronze,2025-02-12,,Y
CUST00326,Aditya Khan,aditya.khan326@outlook.com,+916702271782,,Platinum,2025-01-17,2025-02-17,N
CUST00929,Vivaan Deshmukh,vivaan.deshmukh929@yahoo.com,,Mumbai,Gold,2024-12-30,,Y
CUST00752,Sneha Deshmukh,sneha.deshmukh752@outlook.com,+919531316176,Bangalore,Silver,2024-12-24,,Y
CUST01109,Priya Joshi,,+917727737205,Bangalore,Platinum,2024-12-22,,Y
CUST00161,Pooja Rao,,,Chennai,Platinum,2025-01-08,2025-02-18,N
CUST00233,Madhavi Menon,,+916930854459,,Gold,2025-01-19,,Y
CUST00397,Rahul Patel,,+917178585295,Hyderabad,Bronze,2024-12-23,,Y
CUST00299,Diya Mehta,diya.mehta299@yahoo.com,+917770907251,Bangalore,Silver,2024-12-23,,Y
CUST00208,Karthik Kumar,karthik.kumar208@rediffmail.com,+918741460547,Mumbai,Gold,2025-01-17,,Y
CUST00712,Anika Subramanian,anika.subramanian712@rediffmail.com,+919002157819,Bangalore,Gold,2025-01-02,,Y
CUST01121,Anika Joshi,anika.joshi1121@rediffmail.com,,Bangalore,Silver,2024-12-22,,Y
CUST00711,Vivaan Mehta,,+917384321790,Mumbai,Silver,2025-02-20,,Y
CUST00561,Lakshmi Mehta,lakshmi.mehta561@rediffmail.com,+917776033905,Hyderabad,Silver,2025-01-15,2025-03-08,N
CUST00244,Myra Bose,myra.bose244@outlook.com,+916840028878,Bangalore,Gold,2024-12-28,,Y
CUST01042,Priya Verma,priya.verma1042@gmail.com,+916219321861,Bangalore,Silver,2025-01-16,,Y
CUST00365,Rahul Das,rahul.das365@yahoo.com,+916231098108,Mumbai,Silver,2025-01-12,2025-02-09,N
CUST00990,Rahul Rao,rahul.rao990@rediffmail.com,,Mumbai,Gold,2025-01-08,2025-02-08,N
CUST00634,Madhavi Rao,madhavi.rao634@outlook.com,+916419937600,Hyderabad,Silver,2025-01-10,,Y
CUST00885,Nandini Mehta,,+916456796417,Chennai,Silver,2025-01-23,2025-03-16,N
CUST00240,Pooja Krishnan,pooja.krishnan240@gmail.com,,Bangalore,Gold,2024-12-26,,Y
CUST00008,Harsha Gupta,harsha.gupta8@outlook.com,+917486628171,Bangalore,Silver,2025-01-21,2025-02-19,N
CUST00730,Karthik Pillai,karthik.pillai730@gmail.com,,Chennai,Bronze,2025-01-24,2025-02-26,N
CUST00534,Rohan Subramanian,rohan.subramanian534@rediffmail.com,+918103726642,,Bronze,2024-12-24,,Y
CUST00487,Anika Krishnan,anika.krishnan487@outlook.com,+917384237833,,Silver,2025-03-19,,Y
CUST00995,Sai Reddy,sai.reddy995@gmail.com,+918152770575,,Gold,2024-12-24,2025-01-21,N
CUST00175,Diya Patel,diya.patel175@gmail.com,,Mumbai,Gold,2025-02-16,2025-04-06,N
CUST00605,Sneha Gupta,,+917386066887,,Silver,2025-01-14,,Y
CUST00057,Meera Reddy,,,Bangalore,Platinum,2025-01-16,,Y
CUST00742,Karthik Naidu,karthik.naidu742@outlook.com,+919756221153,Bangalore,Gold,2025-01-10,,Y
CUST00812,Navya Reddy,navya.reddy812@yahoo.com,+916747148669,Hyderabad,Bronze,2025-02-07,,Y
CUST00362,Madhavi Iyer,,+916262801722,Mumbai,Platinum,2025-01-13,2025-02-16,N
CUST00815,Keerthi Joshi,keerthi.joshi815@gmail.com,+919984572652,Mumbai,Bronze,2025-01-06,,Y
CUST00331,Nandini Bose,nandini.bose331@gmail.com,+917567206968,,Bronze,2025-01-10,,Y
CUST00926,Priya Menon,,+916735686910,Mumbai,Platinum,2025-01-01,,Y
CUST01014,Manoj Patel,manoj.patel1014@yahoo.com,+917891999685,Mumbai,Gold,2025-01-14,2025-02-10,N
CUST00342,Vivaan Deshmukh,vivaan.deshmukh342@outlook.com,,,Bronze,2025-01-06,,Y
CUST00709,Ira Krishnan,ira.krishnan709@outlook.com,+919242397375,,Bronze,2025-01-03,2025-02-06,N
CUST00384,Keerthi Sharma,keerthi.sharma384@rediffmail.com,+917902134564,,Gold,2024-12-23,,Y
CUST00510,Madhavi Krishnan,madhavi.krishnan510@yahoo.com,+919390543558,Hyderabad,Silver,2025-02-03,,Y
CUST00247,Krishna Iyer,krishna.iyer247@outlook.com,+918530310012,Mumbai,Platinum,2025-02-12,,Y
CUST00879,Karthik Naidu,karthik.naidu879@gmail.com,+916505950902,Bangalore,Silver,2025-01-19,,Y
CUST01116,Ishaan Kumar,ishaan.kumar1116@rediffmail.com,+916265318476,Hyderabad,Gold,2024-12-23,2025-02-07,N
CUST00562,Rohan Subramanian,rohan.subramanian562@yahoo.com,,,Gold,2024-12-25,,Y
CUST00529,Manoj Krishnan,,+919784538312,Hyderabad,Gold,2025-04-21,,Y
CUST00453,Divya Menon,divya.menon453@rediffmail.com,+916736824902,Chennai,Bronze,2025-01-03,,Y
CUST00732,Vivaan Chopra,vivaan.chopra732@outlook.com,+917059170147,Chennai,Gold,2024-12-20,2025-02-04,N
CUST00466,Swetha Chopra,,+917744794938,,Gold,2025-01-16,,Y
CUST00909,Harsha Verma,harsha.verma909@yahoo.com,+919446367645,Bangalore,Platinum,2025-02-16,,Y
CUST00952,Divya Krishnan,,,Chennai,Gold,2025-01-31,,Y
CUST00695,Suresh Khan,,+917359097620,Chennai,Silver,2024-12-22,,Y
CUST01130,Nikhil Bose,,+919925983275,,Gold,2025-01-10,,Y
CUST00954,Gayathri Subramanian,gayathri.subramanian954@gmail.com,+917737749145,Mumbai,Platinum,2025-01-08,,Y
CUST01003,Ishaan Singh,,,Bangalore,Gold,2025-01-31,2025-03-18,N
CUST00812,Navya Reddy,navya.reddy812@yahoo.com,,Hyderabad,Gold,2025-01-11,2025-02-06,N
CUST00575,Ishaan Chopra,,,Hyderabad,Silver,2024-12-22,2025-02-12,N
CUST00768,Meera Iyer,,+917108301566,Chennai,Silver,2024-12-29,2025-02-14,N
CUST00978,Priya Sharma,priya.sharma978@rediffmail.com,+918397674643,Mumbai,Platinum,2025-01-19,,Y
CUST00114,Arjun Chopra,arjun.chopra114@yahoo.com,,Chennai,Silver,2025-04-26,,Y
CUST00411,Rahul Shetty,rahul.shetty411@rediffmail.com,+917546498667,Chennai,Gold,2025-01-09,,Y
CUST00155,Aditya Joshi,aditya.joshi155@rediffmail.com,+918908712767,Bangalore,Platinum,2025-01-20,2025-03-12,N
CUST00849,Diya Gupta,diya.gupta849@outlook.com,+917875205397,Bangalore,Platinum,2025-01-21,,Y
CUST00390,Swetha Iyer,swetha.iyer390@rediffmail.com,+916853056753,Mumbai,Bronze,2024-12-27,,Y
CUST01078,Arjun Menon,arjun.menon1078@outlook.com,+916294770891,Hyderabad,Bronze,2025-01-19,2025-03-17,N
CUST00630,Sneha Kumar,sneha.kumar630@rediffmail.com,+917358206441,Mumbai,Gold,2024-12-23,,Y
CUST00153,Saanvi Bose,saanvi.bose153@yahoo.com,+919787539723,Mumbai,Silver,2025-02-08,,Y
CUST00881,Sai Joshi,sai.joshi881@yahoo.com,,Mumbai,Gold,2025-01-13,,Y
CUST00121,Divya Patel,divya.patel121@rediffmail.com,+916978693184,,Gold,2025-01-06,,Y
CUST00669,Ayaan Khan,ayaan.khan669@yahoo.com,+916122171445,Mumbai,Platinum,2024-12-30,,Y
CUST00822,Ira Bose,ira.bose822@outlook.com,+917160334857,Hyderabad,Silver,2025-01-01,,Y
CUST00031,Harsha Khan,,+916438053083,Bangalore,Gold,2025-04-01,,Y
CUST00284,Priya Kumar,priya.kumar284@gmail.com,+917187041529,Hyderabad,Gold,2024-12-22,,Y
CUST00285,Krishna Mehta,krishna.mehta285@yahoo.com,+917385225614,,Silver,2025-03-05,,Y
CUST00675,Sai Rao,sai.rao675@gmail.com,+916156139635,Mumbai,Silver,2024-12-25,2025-01-26,N
CUST00574,Suresh Subramanian,suresh.subramanian574@rediffmail.com,+916114914246,Hyderabad,Bronze,2024-12-21,,Y
CUST00130,Sai Khan,sai.khan130@rediffmail.com,,Hyderabad,Silver,2024-12-26,2025-02-07,N
CUST00393,Manoj Shetty,manoj.shetty393@gmail.com,+916737879400,Hyderabad,Silver,2025-01-05,,Y
CUST00139,Sneha Das,,,Mumbai,Platinum,2025-04-20,,Y
CUST00133,Arun Patel,arun.patel133@gmail.com,+916203525143,Bangalore,Silver,2025-01-17,,Y
CUST00440,Diya Reddy,diya.reddy440@rediffmail.com,+917773518087,Hyderabad,Silver,2025-02-06,,Y
CUST00409,Vivaan Nair,vivaan.nair409@yahoo.com,,Bangalore,Gold,2025-01-21,,Y
CUST00213,Nandini Subramanian,nandini.subramanian213@yahoo.com,,Mumbai,Silver,2024-12-31,,Y
CUST00642,Myra Joshi,myra.joshi642@rediffmail.com,,Bangalore,Platinum,2025-01-10,2025-02-08,N
CUST00768,Meera Iyer,,+917108301566,,Silver,2025-02-15,,Y
CUST00831,Suresh Deshmukh,suresh.deshmukh831@outlook.com,+918701385343,,Platinum,2025-03-01,,Y
CUST00682,Swetha Menon,,+917556954514,Chennai,Gold,2025-02-23,,Y
CUST00414,Navya Khan,navya.khan414@gmail.com,+919916739684,Mumbai,Platinum,2025-04-01,,Y
CUST01090,Nikhil Joshi,nikhil.joshi1090@rediffmail.com,,Hyderabad,Silver,2025-01-01,,Y
CUST00834,Swetha Das,,,Bangalore,Silver,2025-01-12,,Y
CUST00610,Manoj Deshmukh,manoj.deshmukh610@rediffmail.com,+918613218616,Chennai,Bronze,2025-01-05,,Y
CUST00561,Lakshmi Mehta,lakshmi.mehta561@rediffmail.com,+917776033905,,Silver,2025-04-19,,Y
CUST01011,Sai Subramanian,sai.subramanian1011@gmail.com,,Chennai,Bronze,2025-01-24,,Y
CUST00982,Rahul Shetty,rahul.shetty982@yahoo.com,+917587895183,Bangalore,Silver,2025-01-03,,Y
CUST01113,Ira Kulkarni,ira.kulkarni1113@outlook.com,+919606045267,,Platinum,2025-02-24,,Y
CUST00452,Navya Joshi,,+917804733452,Mumbai,Platinum,2025-01-06,,Y
CUST00276,Karthik Kumar,,+916997816125,Hyderabad,Platinum,2025-01-02,,Y
CUST00797,Swetha Rao,swetha.rao797@outlook.com,+918346353103,Mumbai,Silver,2024-12-25,,Y
CUST00988,Ayaan Kulkarni,ayaan.kulkarni988@outlook.com,+919667604789,Mumbai,Gold,2024-12-22,,Y
CUST00114,Arjun Chopra,arjun.chopra114@yahoo.com,+918491073015,Chennai,Platinum,2025-03-07,2025-04-25,N
CUST00451,Vikram Bose,vikram.bose451@rediffmail.com,,,Silver,2024-12-28,2025-02-03,N
CUST00598,Navya Menon,,,Mumbai,Bronze,2024-12-25,,Y
CUST00351,Rohan Joshi,rohan.joshi351@gmail.com,,Hyderabad,Gold,2025-01-25,,Y
CUST00502,Krishna Gupta,krishna.gupta502@rediffmail.com,,,Bronze,2025-01-16,,Y
CUST01097,Reyansh Das,reyansh.das1097@outlook.com,+916506377617,Hyderabad,Bronze,2025-01-23,,Y
CUST00050,Myra Krishnan,myra.krishnan50@rediffmail.com,+917900764032,Bangalore,Silver,2025-01-24,2025-03-07,N
CUST00201,Myra Menon,,+918185442834,Bangalore,Gold,2025-01-09,2025-03-07,N
CUST00937,Aarav Bose,aarav.bose937@rediffmail.com,+919315200275,Hyderabad,Bronze,2025-01-23,,Y
CUST01036,Rahul Khan,rahul.khan1036@outlook.com,+918225512066,Mumbai,Platinum,2025-01-04,,Y
CUST00192,Reyansh Shetty,reyansh.shetty192@yahoo.com,+917501298681,Mumbai,Silver,2025-01-14,,Y
CUST00442,Madhavi Verma,madhavi.verma442@gmail.com,,Chennai,Platinum,2025-01-24,,Y
CUST01010,Aditya Das,aditya.das1010@yahoo.com,,Hyderabad,Bronze,2025-01-14,,Y
CUST00919,Priya Patel,priya.patel919@outlook.com,,Chennai,Silver,2024-12-30,,Y
CUST00995,Sai Reddy,sai.reddy995@gmail.com,,Chennai,Bronze,2025-02-17,,Y
CUST00028,Kavya Gupta,kavya.gupta28@outlook.com,+917580051719,,Silver,2025-01-06,,Y
CUST00969,Ira Chopra,,,Mumbai,Bronze,2025-02-13,,Y
CUST00892,Keerthi Bose,,+917977384669,Hyderabad,Gold,2025-01-20,,Y
CUST00375,Reyansh Mehta,reyansh.mehta375@rediffmail.com,+916305418696,,Platinum,2025-01-22,2025-02-16,N
CUST00174,Keerthi Pillai,keerthi.pillai174@yahoo.com,,Hyderabad,Silver,2025-04-22,,Y
CUST00333,Meera Pillai,,+918679268254,Chennai,Gold,2024-12-20,,Y
CUST00639,Arun Chopra,arun.chopra639@rediffmail.com,+919872894126,Bangalore,Gold,2025-02-22,,Y
CUST00573,Pooja Iyer,pooja.iyer573@yahoo.com,+919800469545,Bangalore,Gold,2025-01-09,2025-02-04,N
CUST00270,Keerthi Gupta,keerthi.gupta270@outlook.com,+919466898885,Bangalore,Gold,2025-01-20,,Y
CUST00701,Karthik Krishnan,,+919707248849,Chennai,Bronze,2025-01-22,,Y
CUST01093,Pranav Singh,pranav.singh1093@gmail.com,+919856559565,Hyderabad,Gold,2024-12-20,,Y
CUST00135,Divya Menon,divya.menon135@yahoo.com,+919355443825,Mumbai,Gold,2025-03-07,,Y
CUST00187,Meera Khan,meera.khan187@rediffmail.com,+918200471970,Hyderabad,Platinum,2025-03-07,,Y
CUST00519,Reyansh Kumar,,+918659419689,Hyderabad,Silver,2025-01-18,2025-03-15,N
CUST01047,Diya Pillai,diya.pillai1047@gmail.com,+918767563638,Hyderabad,Gold,2025-02-20,,Y
CUST00008,Harsha Gupta,harsha.gupta8@outlook.com,+917486628171,Chennai,Silver,2025-02-20,2025-04-04,N
CUST00252,Suresh Bose,suresh.bose252@yahoo.com,+917486260655,,Gold,2025-01-07,,Y
CUST00031,Harsha Khan,harsha.khan31@rediffmail.com,,Chennai,Platinum,2024-12-28,2025-02-11,N
CUST00124,Sneha Subramanian,,+916087464025,Mumbai,Platinum,2024-12-31,,Y
CUST00646,Aditya Nair,aditya.nair646@rediffmail.com,,Bangalore,Silver,2024-12-30,,Y
CUST00109,Pooja Bose,,,Bangalore,Gold,2024-12-26,2025-02-19,N
CUST00163,Harsha Mehta,harsha.mehta163@outlook.com,,Bangalore,Bronze,2025-01-19,,Y
CUST00665,Arjun Naidu,,+916614416959,,Gold,2025-03-02,2025-04-13,N
CUST00533,Aarav Shetty,,,Hyderabad,Bronze,2025-02-15,,Y
CUST00176,Aarav Subramanian,aarav.subramanian176@yahoo.com,+917077178303,Hyderabad,Platinum,2024-12-25,,Y
CUST00044,Ananya Rao,,+917145210653,,Silver,2024-12-30,,Y
CUST00779,Gayathri Subramanian,,+917807574572,Bangalore,Gold,2025-01-22,2025-02-18,N
CUST01032,Arun Rao,arun.rao1032@rediffmail.com,,Chennai,Silver,2025-01-26,,Y
CUST00597,Diya Sharma,diya.sharma597@rediffmail.com,+918290165506,Mumbai,Gold,2025-03-25,,Y
CUST00501,Navya Bose,navya.bose501@rediffmail.com,+919668069390,Hyderabad,Platinum,2025-01-10,2025-02-24,N
CUST00538,Aarav Chopra,,,Bangalore,Gold,2025-01-14,,Y
CUST00388,Rohan Khan,rohan.khan388@rediffmail.com,,,Platinum,2025-01-11,,Y
CUST00865,Swetha Das,swetha.das865@rediffmail.com,+916576217927,,Silver,2025-03-27,,Y
CUST01020,Sai Shetty,sai.shetty1020@gmail.com,+916489640114,Chennai,Platinum,2025-01-01,2025-01-28,N
CUST00877,Meera Singh,meera.singh877@yahoo.com,+918366367428,Chennai,Platinum,2025-01-22,,Y
CUST00541,Ishaan Chopra,ishaan.chopra541@outlook.com,+919512591540,Hyderabad,Gold,2025-01-13,,Y
CUST00230,Rahul Shetty,rahul.shetty230@rediffmail.com,+919902307840,Mumbai,Gold,2025-02-23,2025-04-15,N
CUST00650,Vivaan Joshi,vivaan.joshi650@yahoo.com,+918752909779,,Platinum,2025-01-12,,Y
CUST00426,Diya Gupta,,,Bangalore,Silver,2025-01-09,,Y
CUST00318,Vivaan Singh,vivaan.singh318@yahoo.com,,Mumbai,Bronze,2025-01-05,,Y
CUST00168,Vikram Verma,vikram.verma168@rediffmail.com,+918732441912,Chennai,Bronze,2025-03-15,,Y
CUST00727,Krishna Verma,krishna.verma727@yahoo.com,+916997405063,Chennai,Gold,2025-02-25,,Y
CUST00883,Gayathri Chopra,gayathri.chopra883@yahoo.com,+918697746964,Hyderabad,Gold,2025-01-16,,Y
CUST00564,Karthik Naidu,,,Bangalore,Bronze,2024-12-20,,Y
CUST01062,Krishna Joshi,,,,Platinum,2024-12-24,2025-01-30,N
CUST00495,Kavya Chopra,,+916174110202,Chennai,Platinum,2025-01-19,,Y
CUST00485,Divya Kulkarni,divya.kulkarni485@yahoo.com,,Chennai,Platinum,2025-01-12,,Y
CUST00394,Sai Shetty,sai.shetty394@rediffmail.com,,Hyderabad,Bronze,2025-03-08,,Y
CUST01021,Arun Reddy,arun.reddy1021@rediffmail.com,+918729830955,Mumbai,Platinum,2025-01-21,,Y
CUST00694,Manoj Joshi,manoj.joshi694@gmail.com,,,Silver,2025-02-28,,Y
CUST00831,Suresh Deshmukh,suresh.deshmukh831@outlook.com,+918701385343,Bangalore,Platinum,2025-01-02,2025-02-28,N
CUST00682,Swetha Menon,,,Chennai,Platinum,2025-01-12,2025-02-22,N
CUST00199,Vihaan Nair,vihaan.nair199@rediffmail.com,,Bangalore,Platinum,2025-01-11,,Y
CUST00874,Aadhya Deshmukh,aadhya.deshmukh874@outlook.com,+916249061838,,Bronze,2025-02-23,,Y
CUST01007,Vikram Rao,,+917448694668,Hyderabad,Bronze,2024-12-30,,Y
CUST00611,Aditya Shetty,aditya.shetty611@gmail.com,+919716274448,Bangalore,Platinum,2025-01-31,,Y
CUST00980,Diya Das,,+919833933962,Mumbai,Platinum,2025-01-16,,Y
CUST00789,Sai Gupta,,,,Gold,2025-01-13,,Y
CUST00339,Sneha Naidu,sneha.naidu339@outlook.com,,Hyderabad,Silver,2025-03-06,,Y
CUST00662,Vivaan Bose,,+916993814814,Bangalore,Silver,2025-01-23,,Y
CUST00115,Saanvi Khan,,+918836898292,Mumbai,Gold,2025-01-28,,Y
CUST00193,Manoj Sharma,manoj.sharma193@rediffmail.com,,Hyderabad,Silver,2025-01-05,,Y
CUST00173,Ananya Subramanian,,,Bangalore,Bronze,2025-02-05,,Y
CUST00481,Ayaan Krishnan,,+917729032295,Chennai,Platinum,2025-01-08,2025-02-04,N
CUST00964,Rohan Menon,,+916140298562,Hyderabad,Gold,2025-02-23,,Y
CUST00311,Madhavi Mehta,madhavi.mehta311@outlook.com,,Hyderabad,Gold,2024-12-29,,Y
CUST00245,Vikram Khan,vikram.khan245@gmail.com,+916068509183,Mumbai,Platinum,2025-01-25,,Y
CUST01134,Keerthi Singh,keerthi.singh1134@outlook.com,+919653673086,,Silver,2024-12-23,,Y
CUST00532,Harsha Subramanian,,,,Silver,2025-01-02,2025-02-28,N
CUST00589,Vivaan Krishnan,vivaan.krishnan589@outlook.com,+917713545435,Mumbai,Gold,2025-01-08,,Y
CUST00984,Rohan Krishnan,rohan.krishnan984@yahoo.com,+917110154099,Mumbai,Silver,2025-02-08,,Y
CUST00987,Pranav Rao,pranav.rao987@rediffmail.com,,Bangalore,Silver,2025-01-13,,Y
CUST00243,Suresh Shetty,,,,Gold,2025-01-01,,Y
CUST00804,Kavya Patel,kavya.patel804@yahoo.com,+917688599539,Mumbai,Platinum,2025-01-21,,Y
CUST00427,Harsha Khan,harsha.khan427@gmail.com,+919358448296,Chennai,Gold,2025-01-06,,Y
CUST00104,Aditya Das,,,,Gold,2025-01-07,,Y
CUST00219,Nikhil Mehta,,+917905951678,,Gold,2025-01-30,,Y
CUST01111,Diya Das,diya.das1111@rediffmail.com,+916058132074,,Silver,2025-01-02,,Y
CUST00359,Aadhya Nair,aadhya.nair359@gmail.com,,Chennai,Bronze,2025-01-18,,Y
CUST00083,Sai Joshi,sai.joshi83@rediffmail.com,+919836385094,Hyderabad,Gold,2025-03-05,,Y
CUST00806,Priya Rao,priya.rao806@outlook.com,+916741539466,,Gold,2024-12-29,2025-02-02,N
CUST00440,Diya Reddy,diya.reddy440@rediffmail.com,+917773518087,Chennai,Silver,2025-01-10,2025-02-05,N
CUST00808,Aarav Mehta,aarav.mehta808@rediffmail.com,+919365979230,,Silver,2025-02-27,2025-04-04,N
CUST00686,Pranav Iyer,pranav.iyer686@gmail.com,,,Platinum,2025-01-05,,Y
CUST01016,Gayathri Chopra,,,Bangalore,Bronze,2024-12-31,,Y
CUST00927,Aditya Rao,aditya.rao927@rediffmail.com,+916945126557,Chennai,Bronze,2025-01-21,,Y
CUST01126,Aadhya Bose,,+917359056593,Mumbai,Platinum,2025-02-14,,Y
CUST01101,Ishaan Bose,,,Mumbai,Platinum,2025-01-14,,Y
CUST00329,Krishna Nair,,+917449145171,Chennai,Bronze,2025-01-06,,Y
CUST00612,Reyansh Krishnan,reyansh.krishnan612@rediffmail.com,+918008625800,,Gold,2024-12-26,,Y
CUST00221,Pooja Rao,pooja.rao221@yahoo.com,+917388419928,Mumbai,Gold,2025-01-23,2025-03-04,N
CUST00565,Rahul Kulkarni,,,Bangalore,Platinum,2025-01-14,2025-03-10,N
CUST00360,Ishaan Singh,ishaan.singh360@yahoo.com,+916381730002,Mumbai,Silver,2024-12-27,,Y
CUST00275,Sneha Sharma,sneha.sharma275@yahoo.com,+916711779149,,Gold,2024-12-28,,Y
CUST00255,Divya Reddy,divya.reddy255@yahoo.com,+916644278772,Mumbai,Gold,2024-12-30,,Y
CUST00747,Keerthi Rao,keerthi.rao747@yahoo.com,,Bangalore,Gold,2025-04-01,,Y
CUST00986,Nandini Gupta,nandini.gupta986@outlook.com,+919668709437,Hyderabad,Silver,2024-12-27,,Y
CUST00496,Sneha Chopra,sneha.chopra496@yahoo.com,+919039136809,Bangalore,Bronze,2025-02-21,,Y
CUST00204,Vivaan Iyer,vivaan.iyer204@yahoo.com,+916223413650,Mumbai,Silver,2024-12-24,2025-02-18,N
CUST00771,Swetha Kulkarni,swetha.kulkarni771@yahoo.com,,Bangalore,Gold,2025-01-11,,Y
CUST00262,Aarav Sharma,,,Mumbai,Gold,2025-01-23,,Y
CUST00523,Vihaan Naidu,,+917176125377,Mumbai,Platinum,2024-12-26,,Y
CUST00129,Suresh Naidu,suresh.naidu129@yahoo.com,+918276926141,Bangalore,Bronze,2025-02-07,,Y
CUST00749,Reyansh Krishnan,,+918719480722,Bangalore,Gold,2024-12-24,,Y
CUST00130,Sai Khan,sai.khan130@rediffmail.com,+919151445422,Mumbai,Silver,2025-02-08,,Y
CUST00607,Rahul Iyer,rahul.iyer607@yahoo.com,+917645613019,,Silver,2025-01-14,,Y
CUST00161,Pooja Rao,,+919952782702,Chennai,Gold,2025-02-19,,Y
CUST00429,Aditya Singh,aditya.singh429@yahoo.com,,Chennai,Silver,2025-01-04,,Y
CUST00149,Ira Reddy,,+917192097043,Hyderabad,Gold,2025-01-04,,Y
CUST00981,Vivaan Das,,+918631867480,,Bronze,2025-03-01,,Y
CUST00561,Lakshmi Mehta,lakshmi.mehta561@rediffmail.com,+917776033905,Chennai,Silver,2025-03-09,2025-04-18,N
CUST00412,Ishaan Das,,+918782717758,,Silver,2024-12-28,,Y
